CaseID,PortName,State,PortCode,Border,Date,Measure,Total Number of Entries,Longitude,Latitude
2724,Trout River,New York,715,US-Canada Border,4/1/2018,Personal Vehicles,10118,-73.44253,44.99001
2725,Santa Teresa,New Mexico,2408,US-Mexico Border,5/1/2018,Trucks,10128,-106.67903,31.85
2726,Sweetgrass,Montana,3310,US-Canada Border,1/1/2018,Trucks,10148,-111.95972,48.99611
2727,Sumas,Washington,3009,US-Canada Border,12/1/2018,Trucks,10154,-122.26361,49.00028
2728,Fort Kent,Maine,110,US-Canada Border,6/1/2018,Personal Vehicles,10273,-68.58458,47.26878
2729,Sweetgrass,Montana,3310,US-Canada Border,3/1/2018,Trucks,10389,-111.95972,48.99611
2730,Van Buren,Maine,108,US-Canada Border,11/1/2018,Personal Vehicles,10394,-67.94271,47.16207
2731,Jackman,Maine,104,US-Canada Border,5/1/2018,Personal Vehicles,10396,-70.255,45.62389
2732,Porthill,Idaho,3308,US-Canada Border,9/1/2018,Personal Vehicles,10413,-116.49828,48.99282
2733,Porthill,Idaho,3308,US-Canada Border,4/1/2018,Personal Vehicles,10440,-116.49828,48.99282
2734,Fort Kent,Maine,110,US-Canada Border,7/1/2018,Personal Vehicles,10508,-68.58458,47.26878
2735,Van Buren,Maine,108,US-Canada Border,12/1/2018,Personal Vehicles,10563,-67.94271,47.16207
2736,Sweetgrass,Montana,3310,US-Canada Border,11/1/2018,Trucks,10593,-111.95972,48.99611
2737,Port Angeles,Washington,3007,US-Canada Border,7/1/2018,Personal Vehicles,10643,-123.4328,48.11365
2738,Santa Teresa,New Mexico,2408,US-Mexico Border,8/1/2018,Trucks,10728,-106.67903,31.85
2739,Richford,Vermont,203,US-Canada Border,6/1/2018,Personal Vehicles,10846,-72.67832,44.98588
2740,Skagway,Alaska,3103,US-Canada Border,8/1/2018,Personal Vehicles,10881,-135.30656,59.47197
2741,Baudette,Minnesota,3424,US-Canada Border,2/1/2018,Personal Vehicles,10972,-94.72512,48.70731
2742,Alcan,Alaska,3104,US-Canada Border,6/1/2018,Personal Vehicles,11054,-142.98928,63.33693
2743,Sweetgrass,Montana,3310,US-Canada Border,4/1/2018,Trucks,11067,-111.95972,48.99611
2744,Richford,Vermont,203,US-Canada Border,7/1/2018,Personal Vehicles,11082,-72.67832,44.98588
2745,Sweetgrass,Montana,3310,US-Canada Border,9/1/2018,Trucks,11093,-111.95972,48.99611
2746,Fort Kent,Maine,110,US-Canada Border,8/1/2018,Personal Vehicles,11119,-68.58458,47.26878
2747,Port Angeles,Washington,3007,US-Canada Border,8/1/2018,Personal Vehicles,11161,-123.4328,48.11365
2748,Alcan,Alaska,3104,US-Canada Border,7/1/2018,Personal Vehicles,11169,-142.98928,63.33693
2749,Oroville,Washington,3019,US-Canada Border,2/1/2018,Personal Vehicles,11200,-119.43444,48.93917
2750,Oroville,Washington,3019,US-Canada Border,1/1/2018,Personal Vehicles,11226,-119.43444,48.93917
2751,Sweetgrass,Montana,3310,US-Canada Border,8/1/2018,Trucks,11255,-111.95972,48.99611
2752,Sweetgrass,Montana,3310,US-Canada Border,7/1/2018,Trucks,11390,-111.95972,48.99611
2753,Sumas,Washington,3009,US-Canada Border,2/1/2018,Trucks,11422,-122.26361,49.00028
2754,Jackman,Maine,104,US-Canada Border,10/1/2018,Personal Vehicles,11443,-70.255,45.62389
2755,Eastport,Maine,103,US-Canada Border,5/1/2018,Personal Vehicles,11460,-66.99387,44.90357
2756,Van Buren,Maine,108,US-Canada Border,3/1/2018,Personal Vehicles,11495,-67.94271,47.16207
2757,Grand Portage,Minnesota,3613,US-Canada Border,1/1/2018,Personal Vehicles,11671,-89.68472,47.96389
2758,Sweetgrass,Montana,3310,US-Canada Border,10/1/2018,Trucks,11681,-111.95972,48.99611
2759,Sweetgrass,Montana,3310,US-Canada Border,6/1/2018,Trucks,11692,-111.95972,48.99611
2760,Richford,Vermont,203,US-Canada Border,8/1/2018,Personal Vehicles,11726,-72.67832,44.98588
2761,Trout River,New York,715,US-Canada Border,10/1/2018,Personal Vehicles,11737,-73.44253,44.99001
2762,Baudette,Minnesota,3424,US-Canada Border,1/1/2018,Personal Vehicles,11753,-94.72512,48.70731
2763,Skagway,Alaska,3103,US-Canada Border,7/1/2018,Personal Vehicles,11821,-135.30656,59.47197
2764,Grand Portage,Minnesota,3613,US-Canada Border,2/1/2018,Personal Vehicles,11827,-89.68472,47.96389
2765,Baudette,Minnesota,3424,US-Canada Border,11/1/2018,Personal Vehicles,11855,-94.72512,48.70731
2766,Van Buren,Maine,108,US-Canada Border,4/1/2018,Personal Vehicles,11875,-67.94271,47.16207
2767,Piegan,Montana,3316,US-Canada Border,9/1/2018,Personal Vehicles,11987,-113.43406,48.85152
2768,Baudette,Minnesota,3424,US-Canada Border,4/1/2018,Personal Vehicles,12029,-94.72512,48.70731
2769,Eastport,Maine,103,US-Canada Border,10/1/2018,Personal Vehicles,12042,-66.99387,44.90357
2770,Sumas,Washington,3009,US-Canada Border,11/1/2018,Trucks,12074,-122.26361,49.00028
2771,Sumas,Washington,3009,US-Canada Border,1/1/2018,Trucks,12122,-122.26361,49.00028
2772,Sweetgrass,Montana,3310,US-Canada Border,2/1/2018,Personal Vehicles,12186,-111.95972,48.99611
2773,Van Buren,Maine,108,US-Canada Border,10/1/2018,Personal Vehicles,12282,-67.94271,47.16207
2774,Sweetgrass,Montana,3310,US-Canada Border,5/1/2018,Trucks,12359,-111.95972,48.99611
2775,Baudette,Minnesota,3424,US-Canada Border,12/1/2018,Personal Vehicles,12424,-94.72512,48.70731
2776,Sumas,Washington,3009,US-Canada Border,9/1/2018,Trucks,12461,-122.26361,49.00028
2777,Porthill,Idaho,3308,US-Canada Border,6/1/2018,Personal Vehicles,12478,-116.49828,48.99282
2778,Porthill,Idaho,3308,US-Canada Border,5/1/2018,Personal Vehicles,12567,-116.49828,48.99282
2779,Oroville,Washington,3019,US-Canada Border,12/1/2018,Personal Vehicles,12574,-119.43444,48.93917
2780,Sweetgrass,Montana,3310,US-Canada Border,4/1/2018,Personal Vehicles,12618,-111.95972,48.99611
2781,Porthill,Idaho,3308,US-Canada Border,7/1/2018,Personal Vehicles,12621,-116.49828,48.99282
2782,Warroad,Minnesota,3423,US-Canada Border,6/1/2018,Personal Vehicles,12627,-95.3261,48.89625
2783,Van Buren,Maine,108,US-Canada Border,9/1/2018,Personal Vehicles,12665,-67.94271,47.16207
2784,Baudette,Minnesota,3424,US-Canada Border,3/1/2018,Personal Vehicles,12687,-94.72512,48.70731
2785,Porthill,Idaho,3308,US-Canada Border,8/1/2018,Personal Vehicles,12707,-116.49828,48.99282
2786,Warroad,Minnesota,3423,US-Canada Border,8/1/2018,Personal Vehicles,12886,-95.3261,48.89625
2787,Eagle Pass,Texas,2303,US-Mexico Border,12/1/2018,Trucks,12970,-100.49917,28.70889
2788,Grand Portage,Minnesota,3613,US-Canada Border,11/1/2018,Personal Vehicles,12985,-89.68472,47.96389
2789,Eagle Pass,Texas,2303,US-Mexico Border,9/1/2018,Trucks,13154,-100.49917,28.70889
2790,Roosville,Montana,3318,US-Canada Border,9/1/2018,Personal Vehicles,13291,-115.04512,48.88171
2791,Houlton,Maine,106,US-Canada Border,2/1/2018,Personal Vehicles,13304,-67.84083,46.12611
2792,Warroad,Minnesota,3423,US-Canada Border,7/1/2018,Personal Vehicles,13319,-95.3261,48.89625
2793,Houlton,Maine,106,US-Canada Border,1/1/2018,Personal Vehicles,13330,-67.84083,46.12611
2794,Sumas,Washington,3009,US-Canada Border,10/1/2018,Trucks,13385,-122.26361,49.00028
2795,Van Buren,Maine,108,US-Canada Border,6/1/2018,Personal Vehicles,13402,-67.94271,47.16207
2796,Roosville,Montana,3318,US-Canada Border,5/1/2018,Personal Vehicles,13439,-115.04512,48.88171
2797,Alexandria Bay,New York,708,US-Canada Border,12/1/2018,Trucks,13543,-75.91806,44.33583
2798,Baudette,Minnesota,3424,US-Canada Border,10/1/2018,Personal Vehicles,13544,-94.72512,48.70731
2799,Sumas,Washington,3009,US-Canada Border,3/1/2018,Trucks,13587,-122.26361,49.00028
2800,Van Buren,Maine,108,US-Canada Border,8/1/2018,Personal Vehicles,13599,-67.94271,47.16207
2801,Oroville,Washington,3019,US-Canada Border,11/1/2018,Personal Vehicles,13654,-119.43444,48.93917
2802,Eagle Pass,Texas,2303,US-Mexico Border,7/1/2018,Trucks,13734,-100.49917,28.70889
2803,Sumas,Washington,3009,US-Canada Border,6/1/2018,Trucks,13811,-122.26361,49.00028
2804,Van Buren,Maine,108,US-Canada Border,5/1/2018,Personal Vehicles,13880,-67.94271,47.16207
2805,Sumas,Washington,3009,US-Canada Border,4/1/2018,Trucks,13899,-122.26361,49.00028
2806,Piegan,Montana,3316,US-Canada Border,6/1/2018,Personal Vehicles,13946,-113.43406,48.85152
2807,Sumas,Washington,3009,US-Canada Border,7/1/2018,Trucks,13997,-122.26361,49.00028
2808,Sweetgrass,Montana,3310,US-Canada Border,3/1/2018,Personal Vehicles,14097,-111.95972,48.99611
2809,Van Buren,Maine,108,US-Canada Border,7/1/2018,Personal Vehicles,14102,-67.94271,47.16207
2810,Trout River,New York,715,US-Canada Border,5/1/2018,Personal Vehicles,14114,-73.44253,44.99001
2811,Grand Portage,Minnesota,3613,US-Canada Border,12/1/2018,Personal Vehicles,14156,-89.68472,47.96389
2812,Eagle Pass,Texas,2303,US-Mexico Border,2/1/2018,Trucks,14182,-100.49917,28.70889
2813,Jackman,Maine,104,US-Canada Border,9/1/2018,Personal Vehicles,14229,-70.255,45.62389
2814,Eastport,Maine,103,US-Canada Border,6/1/2018,Personal Vehicles,14299,-66.99387,44.90357
2815,Eagle Pass,Texas,2303,US-Mexico Border,6/1/2018,Trucks,14312,-100.49917,28.70889
2816,Eagle Pass,Texas,2303,US-Mexico Border,8/1/2018,Trucks,14516,-100.49917,28.70889
2817,Sumas,Washington,3009,US-Canada Border,8/1/2018,Trucks,14531,-122.26361,49.00028
2818,Sweetgrass,Montana,3310,US-Canada Border,1/1/2018,Personal Vehicles,14596,-111.95972,48.99611
2819,Sumas,Washington,3009,US-Canada Border,5/1/2018,Trucks,14640,-122.26361,49.00028
2820,Eagle Pass,Texas,2303,US-Mexico Border,4/1/2018,Trucks,14767,-100.49917,28.70889
2821,Eagle Pass,Texas,2303,US-Mexico Border,11/1/2018,Trucks,14819,-100.49917,28.70889
2822,Grand Portage,Minnesota,3613,US-Canada Border,4/1/2018,Personal Vehicles,14837,-89.68472,47.96389
2823,Eastport,Maine,103,US-Canada Border,9/1/2018,Personal Vehicles,14866,-66.99387,44.90357
2824,Sweetgrass,Montana,3310,US-Canada Border,5/1/2018,Personal Vehicles,14867,-111.95972,48.99611
2825,Trout River,New York,715,US-Canada Border,9/1/2018,Personal Vehicles,14952,-73.44253,44.99001
2826,Eagle Pass,Texas,2303,US-Mexico Border,1/1/2018,Trucks,14977,-100.49917,28.70889
2827,Eagle Pass,Texas,2303,US-Mexico Border,5/1/2018,Trucks,15087,-100.49917,28.70889
2828,Oroville,Washington,3019,US-Canada Border,3/1/2018,Personal Vehicles,15115,-119.43444,48.93917
2829,Baudette,Minnesota,3424,US-Canada Border,5/1/2018,Personal Vehicles,15117,-94.72512,48.70731
2830,Eagle Pass,Texas,2303,US-Mexico Border,10/1/2018,Trucks,15185,-100.49917,28.70889
2831,Pembina,North Dakota,3401,US-Canada Border,1/1/2018,Personal Vehicles,15185,-97.24333,48.96639
2832,Baudette,Minnesota,3424,US-Canada Border,9/1/2018,Personal Vehicles,15235,-94.72512,48.70731
2833,Sweetgrass,Montana,3310,US-Canada Border,12/1/2018,Personal Vehicles,15373,-111.95972,48.99611
2834,Alexandria Bay,New York,708,US-Canada Border,2/1/2018,Trucks,15384,-75.91806,44.33583
2835,Eagle Pass,Texas,2303,US-Mexico Border,3/1/2018,Trucks,15402,-100.49917,28.70889
2836,Sweetgrass,Montana,3310,US-Canada Border,11/1/2018,Personal Vehicles,15507,-111.95972,48.99611
2837,Houlton,Maine,106,US-Canada Border,4/1/2018,Personal Vehicles,15595,-67.84083,46.12611
2838,Oroville,Washington,3019,US-Canada Border,4/1/2018,Personal Vehicles,15624,-119.43444,48.93917
2839,Alexandria Bay,New York,708,US-Canada Border,11/1/2018,Trucks,15673,-75.91806,44.33583
2840,Pembina,North Dakota,3401,US-Canada Border,12/1/2018,Trucks,15874,-97.24333,48.96639
2841,Alexandria Bay,New York,708,US-Canada Border,6/1/2018,Trucks,15981,-75.91806,44.33583
2842,Grand Portage,Minnesota,3613,US-Canada Border,3/1/2018,Personal Vehicles,16006,-89.68472,47.96389
2843,Alexandria Bay,New York,708,US-Canada Border,1/1/2018,Trucks,16029,-75.91806,44.33583
2844,Grand Portage,Minnesota,3613,US-Canada Border,10/1/2018,Personal Vehicles,16078,-89.68472,47.96389
2845,Houlton,Maine,106,US-Canada Border,12/1/2018,Personal Vehicles,16107,-67.84083,46.12611
2846,Alexandria Bay,New York,708,US-Canada Border,9/1/2018,Trucks,16173,-75.91806,44.33583
2847,Pembina,North Dakota,3401,US-Canada Border,2/1/2018,Personal Vehicles,16191,-97.24333,48.96639
2848,Nogales,Arizona,2604,US-Mexico Border,9/1/2018,Trucks,16308,-110.93361,31.34028
2849,Sweetgrass,Montana,3310,US-Canada Border,9/1/2018,Personal Vehicles,16378,-111.95972,48.99611
2850,Jackman,Maine,104,US-Canada Border,6/1/2018,Personal Vehicles,16469,-70.255,45.62389
2851,Alexandria Bay,New York,708,US-Canada Border,8/1/2018,Trucks,16486,-75.91806,44.33583
2852,Sweetgrass,Montana,3310,US-Canada Border,6/1/2018,Personal Vehicles,16600,-111.95972,48.99611
2853,Nogales,Arizona,2604,US-Mexico Border,7/1/2018,Trucks,16700,-110.93361,31.34028
2854,Houlton,Maine,106,US-Canada Border,11/1/2018,Personal Vehicles,16773,-67.84083,46.12611
2855,Eastport,Idaho,3302,US-Canada Border,8/1/2018,Personal Vehicles,16787,-116.18028,48.99944
2856,Alexandria Bay,New York,708,US-Canada Border,3/1/2018,Trucks,16827,-75.91806,44.33583
2857,Pembina,North Dakota,3401,US-Canada Border,2/1/2018,Trucks,16907,-97.24333,48.96639
2858,Alexandria Bay,New York,708,US-Canada Border,7/1/2018,Trucks,16927,-75.91806,44.33583
2859,Pembina,North Dakota,3401,US-Canada Border,12/1/2018,Personal Vehicles,16931,-97.24333,48.96639
2860,Houlton,Maine,106,US-Canada Border,3/1/2018,Personal Vehicles,17069,-67.84083,46.12611
2861,Baudette,Minnesota,3424,US-Canada Border,8/1/2018,Personal Vehicles,17106,-94.72512,48.70731
2862,Eastport,Idaho,3302,US-Canada Border,7/1/2018,Personal Vehicles,17234,-116.18028,48.99944
2863,Roosville,Montana,3318,US-Canada Border,6/1/2018,Personal Vehicles,17319,-115.04512,48.88171
2864,Nogales,Arizona,2604,US-Mexico Border,8/1/2018,Trucks,17362,-110.93361,31.34028
2865,Trout River,New York,715,US-Canada Border,6/1/2018,Personal Vehicles,17424,-73.44253,44.99001
2866,Baudette,Minnesota,3424,US-Canada Border,7/1/2018,Personal Vehicles,17470,-94.72512,48.70731
2867,Baudette,Minnesota,3424,US-Canada Border,6/1/2018,Personal Vehicles,17561,-94.72512,48.70731
2868,Eastport,Maine,103,US-Canada Border,7/1/2018,Personal Vehicles,17567,-66.99387,44.90357
2869,Alexandria Bay,New York,708,US-Canada Border,4/1/2018,Trucks,17748,-75.91806,44.33583
2870,Pembina,North Dakota,3401,US-Canada Border,9/1/2018,Trucks,17900,-97.24333,48.96639
2871,Trout River,New York,715,US-Canada Border,8/1/2018,Personal Vehicles,18064,-73.44253,44.99001
2872,Alexandria Bay,New York,708,US-Canada Border,5/1/2018,Trucks,18081,-75.91806,44.33583
2873,Pembina,North Dakota,3401,US-Canada Border,11/1/2018,Trucks,18083,-97.24333,48.96639
2874,Alexandria Bay,New York,708,US-Canada Border,10/1/2018,Trucks,18156,-75.91806,44.33583
2875,Trout River,New York,715,US-Canada Border,7/1/2018,Personal Vehicles,18179,-73.44253,44.99001
2876,Oroville,Washington,3019,US-Canada Border,10/1/2018,Personal Vehicles,18543,-119.43444,48.93917
2877,Pembina,North Dakota,3401,US-Canada Border,1/1/2018,Trucks,18604,-97.24333,48.96639
2878,Eastport,Maine,103,US-Canada Border,8/1/2018,Personal Vehicles,18637,-66.99387,44.90357
2879,Brownsville,Texas,2301,US-Mexico Border,12/1/2018,Trucks,18678,-97.49722,25.90139
2880,Pembina,North Dakota,3401,US-Canada Border,6/1/2018,Trucks,18729,-97.24333,48.96639
2881,Pembina,North Dakota,3401,US-Canada Border,8/1/2018,Trucks,18808,-97.24333,48.96639
2882,Houlton,Maine,106,US-Canada Border,10/1/2018,Personal Vehicles,18833,-67.84083,46.12611
2883,Pembina,North Dakota,3401,US-Canada Border,3/1/2018,Trucks,18835,-97.24333,48.96639
2884,Grand Portage,Minnesota,3613,US-Canada Border,5/1/2018,Personal Vehicles,18837,-89.68472,47.96389
2885,Houlton,Maine,106,US-Canada Border,5/1/2018,Personal Vehicles,18868,-67.84083,46.12611
2886,Ogdensburg,New York,701,US-Canada Border,1/1/2018,Personal Vehicles,18920,-75.48167,44.70667
2887,Pembina,North Dakota,3401,US-Canada Border,11/1/2018,Personal Vehicles,19028,-97.24333,48.96639
2888,Ogdensburg,New York,701,US-Canada Border,2/1/2018,Personal Vehicles,19030,-75.48167,44.70667
2889,Pembina,North Dakota,3401,US-Canada Border,7/1/2018,Trucks,19200,-97.24333,48.96639
2890,Grand Portage,Minnesota,3613,US-Canada Border,9/1/2018,Personal Vehicles,19340,-89.68472,47.96389
2891,Brownsville,Texas,2301,US-Mexico Border,2/1/2018,Trucks,19371,-97.49722,25.90139
2892,Pembina,North Dakota,3401,US-Canada Border,4/1/2018,Personal Vehicles,19530,-97.24333,48.96639
2893,Oroville,Washington,3019,US-Canada Border,9/1/2018,Personal Vehicles,19751,-119.43444,48.93917
2894,Houlton,Maine,106,US-Canada Border,9/1/2018,Personal Vehicles,19910,-67.84083,46.12611
2895,Pembina,North Dakota,3401,US-Canada Border,4/1/2018,Trucks,19929,-97.24333,48.96639
2896,Oroville,Washington,3019,US-Canada Border,6/1/2018,Personal Vehicles,20006,-119.43444,48.93917
2897,Oroville,Washington,3019,US-Canada Border,5/1/2018,Personal Vehicles,20061,-119.43444,48.93917
2898,Pembina,North Dakota,3401,US-Canada Border,5/1/2018,Trucks,20069,-97.24333,48.96639
2899,Pembina,North Dakota,3401,US-Canada Border,10/1/2018,Trucks,20143,-97.24333,48.96639
2900,Brownsville,Texas,2301,US-Mexico Border,1/1/2018,Trucks,20202,-97.49722,25.90139
2901,Houlton,Maine,106,US-Canada Border,6/1/2018,Personal Vehicles,20619,-67.84083,46.12611
2902,Brownsville,Texas,2301,US-Mexico Border,4/1/2018,Trucks,20761,-97.49722,25.90139
2903,Brownsville,Texas,2301,US-Mexico Border,6/1/2018,Trucks,21035,-97.49722,25.90139
2904,Brownsville,Texas,2301,US-Mexico Border,3/1/2018,Trucks,21116,-97.49722,25.90139
2905,Brownsville,Texas,2301,US-Mexico Border,9/1/2018,Trucks,21125,-97.49722,25.90139
2906,Brownsville,Texas,2301,US-Mexico Border,7/1/2018,Trucks,21304,-97.49722,25.90139
2907,Sweetgrass,Montana,3310,US-Canada Border,10/1/2018,Personal Vehicles,21370,-111.95972,48.99611
2908,Ogdensburg,New York,701,US-Canada Border,4/1/2018,Personal Vehicles,21416,-75.48167,44.70667
2909,Brownsville,Texas,2301,US-Mexico Border,5/1/2018,Trucks,21547,-97.49722,25.90139
2910,Sweetgrass,Montana,3310,US-Canada Border,7/1/2018,Personal Vehicles,21584,-111.95972,48.99611
2911,Pembina,North Dakota,3401,US-Canada Border,10/1/2018,Personal Vehicles,21675,-97.24333,48.96639
2912,Pembina,North Dakota,3401,US-Canada Border,9/1/2018,Personal Vehicles,21705,-97.24333,48.96639
2913,Brownsville,Texas,2301,US-Mexico Border,11/1/2018,Trucks,22095,-97.49722,25.90139
2914,Champlain-Rouses Point,New York,712,US-Canada Border,12/1/2018,Trucks,22115,-73.44694,44.98639
2915,Piegan,Montana,3316,US-Canada Border,8/1/2018,Personal Vehicles,22131,-113.43406,48.85152
2916,Naco,Arizona,2603,US-Mexico Border,2/1/2018,Personal Vehicles,22156,-109.9475,31.33528
2917,Roosville,Montana,3318,US-Canada Border,7/1/2018,Personal Vehicles,22214,-115.04512,48.88171
2918,Pembina,North Dakota,3401,US-Canada Border,5/1/2018,Personal Vehicles,22443,-97.24333,48.96639
2919,Sweetgrass,Montana,3310,US-Canada Border,8/1/2018,Personal Vehicles,22496,-111.95972,48.99611
2920,Pembina,North Dakota,3401,US-Canada Border,3/1/2018,Personal Vehicles,22732,-97.24333,48.96639
2921,Ogdensburg,New York,701,US-Canada Border,11/1/2018,Personal Vehicles,22858,-75.48167,44.70667
2922,International Falls-Ranier,Minnesota,3604,US-Canada Border,2/1/2018,Personal Vehicles,22908,-93.41083,48.60111
2923,Grand Portage,Minnesota,3613,US-Canada Border,7/1/2018,Personal Vehicles,23010,-89.68472,47.96389
2924,Ogdensburg,New York,701,US-Canada Border,3/1/2018,Personal Vehicles,23068,-75.48167,44.70667
2925,Champlain-Rouses Point,New York,712,US-Canada Border,2/1/2018,Trucks,23234,-73.44694,44.98639
2926,Highgate Springs-Alburg,Vermont,212,US-Canada Border,2/1/2018,Personal Vehicles,23331,-73.10583,44.97944
2927,Grand Portage,Minnesota,3613,US-Canada Border,6/1/2018,Personal Vehicles,23526,-89.68472,47.96389
2928,Brownsville,Texas,2301,US-Mexico Border,8/1/2018,Trucks,23676,-97.49722,25.90139
2929,Naco,Arizona,2603,US-Mexico Border,1/1/2018,Personal Vehicles,23920,-109.9475,31.33528
2930,Houlton,Maine,106,US-Canada Border,7/1/2018,Personal Vehicles,23969,-67.84083,46.12611
2931,Highgate Springs-Alburg,Vermont,212,US-Canada Border,1/1/2018,Personal Vehicles,24022,-73.10583,44.97944
2932,Lukeville,Arizona,2602,US-Mexico Border,12/1/2018,Personal Vehicles,24050,-112.815,31.8825
2933,Roosville,Montana,3318,US-Canada Border,8/1/2018,Personal Vehicles,24121,-115.04512,48.88171
2934,Piegan,Montana,3316,US-Canada Border,7/1/2018,Personal Vehicles,24176,-113.43406,48.85152
2935,Brownsville,Texas,2301,US-Mexico Border,10/1/2018,Trucks,24259,-97.49722,25.90139
2936,International Falls-Ranier,Minnesota,3604,US-Canada Border,1/1/2018,Personal Vehicles,24383,-93.41083,48.60111
2937,Ogdensburg,New York,701,US-Canada Border,12/1/2018,Personal Vehicles,24414,-75.48167,44.70667
2938,Naco,Arizona,2603,US-Mexico Border,6/1/2018,Personal Vehicles,24469,-109.9475,31.33528
2939,Grand Portage,Minnesota,3613,US-Canada Border,8/1/2018,Personal Vehicles,24533,-89.68472,47.96389
2940,Nogales,Arizona,2604,US-Mexico Border,10/1/2018,Trucks,24608,-110.93361,31.34028
2941,Ogdensburg,New York,701,US-Canada Border,9/1/2018,Personal Vehicles,24847,-75.48167,44.70667
2942,Champlain-Rouses Point,New York,712,US-Canada Border,6/1/2018,Trucks,24903,-73.44694,44.98639
2943,Pembina,North Dakota,3401,US-Canada Border,6/1/2018,Personal Vehicles,24904,-97.24333,48.96639
2944,Jackman,Maine,104,US-Canada Border,7/1/2018,Personal Vehicles,25034,-70.255,45.62389
2945,Champlain-Rouses Point,New York,712,US-Canada Border,1/1/2018,Trucks,25123,-73.44694,44.98639
2946,Naco,Arizona,2603,US-Mexico Border,9/1/2018,Personal Vehicles,25198,-109.9475,31.33528
2947,Oroville,Washington,3019,US-Canada Border,7/1/2018,Personal Vehicles,25273,-119.43444,48.93917
2948,Naco,Arizona,2603,US-Mexico Border,4/1/2018,Personal Vehicles,25444,-109.9475,31.33528
2949,International Falls-Ranier,Minnesota,3604,US-Canada Border,4/1/2018,Personal Vehicles,25595,-93.41083,48.60111
2950,Champlain-Rouses Point,New York,712,US-Canada Border,3/1/2018,Trucks,25597,-73.44694,44.98639
2951,Lukeville,Arizona,2602,US-Mexico Border,2/1/2018,Personal Vehicles,25680,-112.815,31.8825
2952,Naco,Arizona,2603,US-Mexico Border,10/1/2018,Personal Vehicles,25687,-109.9475,31.33528
2953,Champlain-Rouses Point,New York,712,US-Canada Border,11/1/2018,Trucks,25713,-73.44694,44.98639
2954,Ogdensburg,New York,701,US-Canada Border,10/1/2018,Personal Vehicles,25741,-75.48167,44.70667
2955,Oroville,Washington,3019,US-Canada Border,8/1/2018,Personal Vehicles,25754,-119.43444,48.93917
2956,Jackman,Maine,104,US-Canada Border,8/1/2018,Personal Vehicles,25756,-70.255,45.62389
2957,Columbus,New Mexico,2406,US-Mexico Border,2/1/2018,Personal Vehicles,25760,-107.63944,31.8275
2958,International Falls-Ranier,Minnesota,3604,US-Canada Border,11/1/2018,Personal Vehicles,25895,-93.41083,48.60111
2959,Champlain-Rouses Point,New York,712,US-Canada Border,9/1/2018,Trucks,25954,-73.44694,44.98639
2960,Naco,Arizona,2603,US-Mexico Border,7/1/2018,Personal Vehicles,25978,-109.9475,31.33528
2961,Naco,Arizona,2603,US-Mexico Border,3/1/2018,Personal Vehicles,26136,-109.9475,31.33528
2962,Lukeville,Arizona,2602,US-Mexico Border,1/1/2018,Personal Vehicles,26277,-112.815,31.8825
2963,Naco,Arizona,2603,US-Mexico Border,8/1/2018,Personal Vehicles,26278,-109.9475,31.33528
2964,Champlain-Rouses Point,New York,712,US-Canada Border,7/1/2018,Trucks,26283,-73.44694,44.98639
2965,Champlain-Rouses Point,New York,712,US-Canada Border,4/1/2018,Trucks,26392,-73.44694,44.98639
2966,Tornillo-Fabens,Texas,2404,US-Mexico Border,2/1/2018,Personal Vehicles,26397,-106.15806,31.50222
2967,Derby Line,Vermont,209,US-Canada Border,2/1/2018,Personal Vehicles,26444,-72.09944,45.005
2968,Blaine,Washington,3004,US-Canada Border,2/1/2018,Trucks,26515,-122.74583,48.99389
2969,International Falls-Ranier,Minnesota,3604,US-Canada Border,3/1/2018,Personal Vehicles,26695,-93.41083,48.60111
2970,Derby Line,Vermont,209,US-Canada Border,1/1/2018,Personal Vehicles,26712,-72.09944,45.005
2971,Naco,Arizona,2603,US-Mexico Border,5/1/2018,Personal Vehicles,26740,-109.9475,31.33528
2972,Nogales,Arizona,2604,US-Mexico Border,11/1/2018,Trucks,26777,-110.93361,31.34028
2973,Ogdensburg,New York,701,US-Canada Border,5/1/2018,Personal Vehicles,26803,-75.48167,44.70667
2974,International Falls-Ranier,Minnesota,3604,US-Canada Border,12/1/2018,Personal Vehicles,26889,-93.41083,48.60111
2975,Champlain-Rouses Point,New York,712,US-Canada Border,8/1/2018,Trucks,26933,-73.44694,44.98639
2976,Nogales,Arizona,2604,US-Mexico Border,6/1/2018,Trucks,27043,-110.93361,31.34028
2977,Madawaska,Maine,109,US-Canada Border,2/1/2018,Personal Vehicles,27062,-68.3271,47.35446
2978,Champlain-Rouses Point,New York,712,US-Canada Border,5/1/2018,Trucks,27172,-73.44694,44.98639
2979,Houlton,Maine,106,US-Canada Border,8/1/2018,Personal Vehicles,27229,-67.84083,46.12611
2980,Blaine,Washington,3004,US-Canada Border,12/1/2018,Trucks,27497,-122.74583,48.99389
2981,Lukeville,Arizona,2602,US-Mexico Border,8/1/2018,Personal Vehicles,27596,-112.815,31.8825
2982,Madawaska,Maine,109,US-Canada Border,1/1/2018,Personal Vehicles,27626,-68.3271,47.35446
2983,Tornillo-Fabens,Texas,2404,US-Mexico Border,1/1/2018,Personal Vehicles,27736,-106.15806,31.50222
2984,Columbus,New Mexico,2406,US-Mexico Border,11/1/2018,Personal Vehicles,27830,-107.63944,31.8275
